,puma,above_lw,below_lw,above_pov,below_pov,pct_below_lw,pct_below_pov,code,name_x,flag,Unnamed: 3,Unnamed: 4,Unnamed: 5,state_fips,puma_short,name_y
5485,423210,22337.0,25028.0,33686.0,13679.0,0.52840705162,0.288799746648,42 03210,Philadelphia City (Southwest) ,1,,,,42,3210,pa
5484,423210,22337.0,25028.0,33686.0,13679.0,0.52840705162,0.288799746648,42 03210,Philadelphia City (Southwest) ,1,,,,42,3210,pa
496,63712,16772.0,18863.0,29283.0,6352.0,0.529339132875,0.178251718816,06 03712,Los Angeles County (East Central)--Pomona City ,1,,,,6,3712,ca
497,63712,16772.0,18863.0,29283.0,6352.0,0.529339132875,0.178251718816,06 03712,Los Angeles County (East Central)--Pomona City ,1,,,,6,3712,ca
495,63712,16772.0,18863.0,29283.0,6352.0,0.529339132875,0.178251718816,06 03712,Los Angeles County (East Central)--Pomona City ,1,,,,6,3712,ca
2014,134200,21592.0,24342.0,34599.0,11335.0,0.529934253494,0.246767100623,13 04200,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) ,1,,,,13,4200,ga
2015,134200,21592.0,24342.0,34599.0,11335.0,0.529934253494,0.246767100623,13 04200,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) ,1,,,,13,4200,ga
2013,134200,21592.0,24342.0,34599.0,11335.0,0.529934253494,0.246767100623,13 04200,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) ,1,,,,13,4200,ga
6759,4949003,12466.0,14083.0,21219.0,5330.0,0.530453124411,0.200760857283,49 49003,Utah County (Central)--Provo City ,1,,,,49,49003,ut
6760,4949003,12466.0,14083.0,21219.0,5330.0,0.530453124411,0.200760857283,49 49003,Utah County (Central)--Provo City ,1,,,,49,49003,ut
6758,4949003,12466.0,14083.0,21219.0,5330.0,0.530453124411,0.200760857283,49 49003,Utah County (Central)--Provo City ,1,,,,49,49003,ut
4506,364011,16338.0,18530.0,27498.0,7370.0,0.531432832396,0.211368590111,36 04011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate ",1,,,,36,4011,ny
4507,364011,16338.0,18530.0,27498.0,7370.0,0.531432832396,0.211368590111,36 04011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate ",1,,,,36,4011,ny
4508,364011,16338.0,18530.0,27498.0,7370.0,0.531432832396,0.211368590111,36 04011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate ",1,,,,36,4011,ny
3558,281600,30042.0,34094.0,44863.0,19273.0,0.531589123113,0.300502058126,28 01600,Southwest Region ,3,,,,28,1600,ms
3559,281600,30042.0,34094.0,44863.0,19273.0,0.531589123113,0.300502058126,28 01600,Southwest Region ,3,,,,28,1600,ms
3560,281600,30042.0,34094.0,44863.0,19273.0,0.531589123113,0.300502058126,28 01600,Southwest Region ,3,,,,28,1600,ms
688,65302,19691.0,22430.0,34707.0,7414.0,0.532513473089,0.176016713753,06 05302,Monterey County (Northeast)--Salinas City ,1,,,,6,5302,ca
689,65302,19691.0,22430.0,34707.0,7414.0,0.532513473089,0.176016713753,06 05302,Monterey County (Northeast)--Salinas City ,1,,,,6,5302,ca
687,65302,19691.0,22430.0,34707.0,7414.0,0.532513473089,0.176016713753,06 05302,Monterey County (Northeast)--Salinas City ,1,,,,6,5302,ca
4586,37500,20341.0,23180.0,33113.0,10408.0,0.532616438041,0.239148916615,37 00500,"Franklin, Vance & Warren (West) Counties ",1,,,,37,500,nc
4585,37500,20341.0,23180.0,33113.0,10408.0,0.532616438041,0.239148916615,37 00500,"Franklin, Vance & Warren (West) Counties ",1,,,,37,500,nc
4584,37500,20341.0,23180.0,33113.0,10408.0,0.532616438041,0.239148916615,37 00500,"Franklin, Vance & Warren (West) Counties ",1,,,,37,500,nc
1901,131800,28454.0,32428.0,44703.0,16179.0,0.532636904175,0.265743569528,13 01800,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) ,1,,,,13,1800,ga
1899,131800,28454.0,32428.0,44703.0,16179.0,0.532636904175,0.265743569528,13 01800,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) ,1,,,,13,1800,ga
1900,131800,28454.0,32428.0,44703.0,16179.0,0.532636904175,0.265743569528,13 01800,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) ,1,,,,13,1800,ga
3811,32406,19124.0,21822.0,33273.0,7673.0,0.532945831095,0.187393151956,32 00406,Las Vegas City (South Central) ,1,,,,32,406,nv
3810,32406,19124.0,21822.0,33273.0,7673.0,0.532945831095,0.187393151956,32 00406,Las Vegas City (South Central) ,1,,,,32,406,nv
3812,32406,19124.0,21822.0,33273.0,7673.0,0.532945831095,0.187393151956,32 00406,Las Vegas City (South Central) ,1,,,,32,406,nv
6165,484606,15516.0,17715.0,25556.0,7675.0,0.533086575788,0.230959044266,48 04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf ",1,,,,48,4606,tx
6166,484606,15516.0,17715.0,25556.0,7675.0,0.533086575788,0.230959044266,48 04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf ",1,,,,48,4606,tx
6167,484606,15516.0,17715.0,25556.0,7675.0,0.533086575788,0.230959044266,48 04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf ",1,,,,48,4606,tx
4412,363702,20852.0,23819.0,34566.0,10105.0,0.533209464753,0.226209397596,36 03702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn ",1,,,,36,3702,ny
4410,363702,20852.0,23819.0,34566.0,10105.0,0.533209464753,0.226209397596,36 03702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn ",1,,,,36,3702,ny
4411,363702,20852.0,23819.0,34566.0,10105.0,0.533209464753,0.226209397596,36 03702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn ",1,,,,36,3702,ny
6464,486900,15116.0,17290.0,23424.0,8982.0,0.533543171018,0.277170894279,48 06900,Coastal Bend COG (Southeast) & Willacy County ,3,,,,48,6900,tx
6462,486900,15116.0,17290.0,23424.0,8982.0,0.533543171018,0.277170894279,48 06900,Coastal Bend COG (Southeast) & Willacy County ,3,,,,48,6900,tx
6463,486900,15116.0,17290.0,23424.0,8982.0,0.533543171018,0.277170894279,48 06900,Coastal Bend COG (Southeast) & Willacy County ,3,,,,48,6900,tx
6435,486702,19645.0,22479.0,31429.0,10695.0,0.533638780743,0.253893267496,48 06702,Cameron County (West)--Harlingen & San Benito Cities ,1,,,,48,6702,tx
6436,486702,19645.0,22479.0,31429.0,10695.0,0.533638780743,0.253893267496,48 06702,Cameron County (West)--Harlingen & San Benito Cities ,1,,,,48,6702,tx
6437,486702,19645.0,22479.0,31429.0,10695.0,0.533638780743,0.253893267496,48 06702,Cameron County (West)--Harlingen & San Benito Cities ,1,,,,48,6702,tx
1322,9905,21685.0,24922.0,34500.0,12107.0,0.534726543223,0.259767846032,09 00905,New Haven Town ,1,,,,9,905,ct
1321,9905,21685.0,24922.0,34500.0,12107.0,0.534726543223,0.259767846032,09 00905,New Haven Town ,1,,,,9,905,ct
1320,9905,21685.0,24922.0,34500.0,12107.0,0.534726543223,0.259767846032,09 00905,New Haven Town ,1,,,,9,905,ct
1687,129701,22561.0,25930.0,39306.0,9185.0,0.534738405065,0.18941659277,12 09701,Osceola County (West) ,1,,,,12,9701,fl
1688,129701,22561.0,25930.0,39306.0,9185.0,0.534738405065,0.18941659277,12 09701,Osceola County (West) ,1,,,,12,9701,fl
1686,129701,22561.0,25930.0,39306.0,9185.0,0.534738405065,0.18941659277,12 09701,Osceola County (West) ,1,,,,12,9701,fl
4577,37200,27884.0,32079.0,47041.0,12922.0,0.534979904274,0.215499558061,37 00200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties ",1,,,,37,200,nc
4576,37200,27884.0,32079.0,47041.0,12922.0,0.534979904274,0.215499558061,37 00200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties ",1,,,,37,200,nc
4575,37200,27884.0,32079.0,47041.0,12922.0,0.534979904274,0.215499558061,37 00200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties ",1,,,,37,200,nc
6365,485904,17376.0,20031.0,27218.0,10189.0,0.535488010265,0.272382174459,48 05904,San Antonio City (Northwest)--Inside Loop I-410 ,1,,,,48,5904,tx
6363,485904,17376.0,20031.0,27218.0,10189.0,0.535488010265,0.272382174459,48 05904,San Antonio City (Northwest)--Inside Loop I-410 ,1,,,,48,5904,tx
6364,485904,17376.0,20031.0,27218.0,10189.0,0.535488010265,0.272382174459,48 05904,San Antonio City (Northwest)--Inside Loop I-410 ,1,,,,48,5904,tx
4066,342301,17919.0,20672.0,28793.0,9798.0,0.535668938354,0.253893394833,34 02301,Mercer County (West Central)--Trenton City ,1,,,,34,2301,nj
4065,342301,17919.0,20672.0,28793.0,9798.0,0.535668938354,0.253893394833,34 02301,Mercer County (West Central)--Trenton City ,1,,,,34,2301,nj
4067,342301,17919.0,20672.0,28793.0,9798.0,0.535668938354,0.253893394833,34 02301,Mercer County (West Central)--Trenton City ,1,,,,34,2301,nj
2777,22500,26155.0,30179.0,39964.0,16370.0,0.535715553662,0.290588277062,22 00500,North Delta Regional Planning & Development District 2--Northeast Louisiana ,3,,,,22,500,la
2776,22500,26155.0,30179.0,39964.0,16370.0,0.535715553662,0.290588277062,22 00500,North Delta Regional Planning & Development District 2--Northeast Louisiana ,3,,,,22,500,la
2775,22500,26155.0,30179.0,39964.0,16370.0,0.535715553662,0.290588277062,22 00500,North Delta Regional Planning & Development District 2--Northeast Louisiana ,3,,,,22,500,la
6434,486701,15302.0,17661.0,23108.0,9855.0,0.535782544065,0.298971574189,48 06701,Cameron County (East)--Brownsville City (North) ,1,,,,48,6701,tx
6433,486701,15302.0,17661.0,23108.0,9855.0,0.535782544065,0.298971574189,48 06701,Cameron County (East)--Brownsville City (North) ,1,,,,48,6701,tx
6432,486701,15302.0,17661.0,23108.0,9855.0,0.535782544065,0.298971574189,48 06701,Cameron County (East)--Brownsville City (North) ,1,,,,48,6701,tx
299,5700,19169.0,22130.0,29721.0,11578.0,0.535848325625,0.280345771084,05 00700,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties ",3,,,,5,700,ar
298,5700,19169.0,22130.0,29721.0,11578.0,0.535848325625,0.280345771084,05 00700,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties ",3,,,,5,700,ar
297,5700,19169.0,22130.0,29721.0,11578.0,0.535848325625,0.280345771084,05 00700,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties ",3,,,,5,700,ar
482,63707,15146.0,17497.0,26233.0,6410.0,0.536010783323,0.196366755507,06 03707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities ,1,,,,6,3707,ca
481,63707,15146.0,17497.0,26233.0,6410.0,0.536010783323,0.196366755507,06 03707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities ,1,,,,6,3707,ca
480,63707,15146.0,17497.0,26233.0,6410.0,0.536010783323,0.196366755507,06 03707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities ,1,,,,6,3707,ca
6190,484614,16959.0,19641.0,25886.0,10714.0,0.536639344262,0.292732240437,48 04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 ",1,,,,48,4614,tx
6189,484614,16959.0,19641.0,25886.0,10714.0,0.536639344262,0.292732240437,48 04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 ",1,,,,48,4614,tx
6191,484614,16959.0,19641.0,25886.0,10714.0,0.536639344262,0.292732240437,48 04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 ",1,,,,48,4614,tx
4504,364010,20595.0,23859.0,36584.0,7870.0,0.536712106897,0.177036937059,36 04010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby ",1,,,,36,4010,ny
4503,364010,20595.0,23859.0,36584.0,7870.0,0.536712106897,0.177036937059,36 04010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby ",1,,,,36,4010,ny
4505,364010,20595.0,23859.0,36584.0,7870.0,0.536712106897,0.177036937059,36 04010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby ",1,,,,36,4010,ny
6428,486602,17738.0,20555.0,29367.0,8926.0,0.536782179511,0.233097432951,48 06602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) ,1,,,,48,6602,tx
6426,486602,17738.0,20555.0,29367.0,8926.0,0.536782179511,0.233097432951,48 06602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) ,1,,,,48,6602,tx
6427,486602,17738.0,20555.0,29367.0,8926.0,0.536782179511,0.233097432951,48 06602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) ,1,,,,48,6602,tx
5561,44103,24961.0,28954.0,37373.0,16542.0,0.53703051099,0.306816284893,44 00103,Providence City ,1,,,,44,103,ri
5559,44103,24961.0,28954.0,37373.0,16542.0,0.53703051099,0.306816284893,44 00103,Providence City ,1,,,,44,103,ri
5560,44103,24961.0,28954.0,37373.0,16542.0,0.53703051099,0.306816284893,44 00103,Providence City ,1,,,,44,103,ri
